label,text
ham,Mình mới mua điện thoại mới. Cuối tuần qua xem nhé!
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,"CẦN TIỀN GẤP? Vay đến 10000000đ, không thế chấp. Gọi: 0939806478"
ham,Họp dự án A chuyển sang 13h nhé. Nhớ mang laptop.
spam,SALE SỐC: Giảm đến 38% tablet. Truy cập vn.shop.online ngay!
spam,SALE SỐC: Giảm đến 61% điện tử. Truy cập www.shop.online ngay!
ham,Deadline presentation môn Toán là khi nào?
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,"Hôm nay trời mát, mình đi đi ăn không bạn?"
spam,"VAY TIỀN NHANH: Chỉ cần CMND, giải ngân sau 3h. LH: my.loan.com"
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 5000000đ từ Shopee. Xác nhận tại: www.claim-prize.vn
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,Mai 1h17 mình học nhóm môn Lập trình nhé?
ham,Mình tìm nhóm làm project nhóm môn Marketing. Bạn có muốn join không?
ham,"Hôm nay trời mưa, mình đi đi café không bạn?"
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Shopee. Xác nhận tại: www.claim-prize.com
spam,ƯU ĐÃI LỚN: Mua iPhone chỉ với 43trđ tại vn.shop.asia. Mã: SALE237
spam,THÔNG BÁO KHẨN: SIM cần xác minh gấp. Truy cập: www.secure.online
ham,Tối nay đi ăn phở không? Mình biết quán ngon.
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 500000đ từ Shopee. Xác nhận tại: www.claim-prize.vn
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 10000000đ từ Tiki. Xác nhận tại: www.claim-prize.vn
ham,Bạn gửi cho mình báo cáo của chiến dịch mới được không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
ham,Bạn gửi cho mình bản thảo của kế hoạch quý được không?
ham,Mình vừa đi ăn xong. Hôm nay không khí mát mẻ!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi dạo.
ham,Tối nay 7h9 mình đi café nhé. quán quen như mọi khi.
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
ham,Mình vừa đi dạo xong. Hôm nay tuyệt vời!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0902430925 trong vòng 39h để nhận!
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: www.secure.online
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 2000000đ. Liên hệ 0908263760 để nhận quà!
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,BẠN ĐÃ TRÚNG! SAMSUNG S24 ULTRA trị giá 2000000đ từ Lazada. Xác nhận tại: m.claim-prize.vn
spam,BÍ QUYẾT KIẾM 20000000đ/NGÀY từ Crypto. Tham gia ngay: my.invest.vn
ham,Mình cần hỗ trợ với code. Bạn có thể giúp không?
spam,ƯU ĐÃI LỚN: Mua AirPods chỉ với 12trđ tại m.shop.com. Mã: SALE212
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
ham,"Hôm nay trời mát, mình đi học bài không bạn?"
spam,SALE SỐC: Giảm đến 32% thời trang. Truy cập www.shop.net ngay!
ham,"Bạn ơi, 10h49 mình gặp nhau quán quen được không?"
spam,FLASH SALE 12H: iPhone giảm 75%. Số lượng có hạn!
spam,ƯU ĐÃI LỚN: Mua máy giặt chỉ với 17trđ tại www.shop.online. Mã: SALE434
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào Tài khoản. Kiểm tra: vn.secure.xyz
spam,CẢNH BÁO: Internet Banking của bạn có dấu hiệu bất thường. Kiểm tra: app.secure.xyz
spam,BẠN ĐÃ TRÚNG! IPHONE 15 PRO MAX trị giá 1000000đ từ Viettel. Xác nhận tại: app.claim-prize.asia
ham,Bạn gửi cho mình bản thảo của dự án A được không?
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 10000000đ từ Lazada. Xác nhận tại: www.claim-prize.online
ham,Bạn gửi cho mình bản thảo của kế hoạch quý được không?
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
ham,Mình cần hỗ trợ với research. Bạn có thể giúp không?
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
ham,Mai 23h44 mình học nhóm môn Kinh tế nhé?
spam,KHẨN: Tài khoản Internet Banking của bạn sắp bị khóa. Xác minh tại: my.secure.net
ham,Tối nay đi ăn lẩu không? Mình biết quán ngon.
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
spam,HOT DEAL: Giảm 44% tại Shopee. Mã: SALE215. Hết hạn trong 11h!
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 288kđ. Đăng ký: vn.invest.com
spam,"VAY NHANH: Duyệt trong 31h, lãi suất 5%. LH: 0998493132"
ham,Bạn gửi cho mình tài liệu của kế hoạch quý được không?
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
spam,SALE SỐC: Giảm đến 73% gia dụng. Truy cập www.shop.online ngay!
spam,HỌC TRADE COIN MIỄN PHÍ. Đăng ký: m.invest.online. Số lượng có hạn!
spam,"VAY NHANH: Duyệt trong 47h, lãi suất 2%. LH: 0982415015"
spam,CHÚC MỪNG BẠN! Số điện thoại của bạn trúng TV SONY 8K. Nhận quà tại: www.claim-prize.vn
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 175%/tháng. Tìm hiểu: app.invest.vn
spam,💰 VAY ONLINE: Lãi suất chỉ 4%/tháng. Đăng ký: app.loan.xyz
spam,QUAN TRỌNG: Phát hiện đăng nhập lạ vào SIM. Kiểm tra: app.secure.online
ham,Mình cần review với research. Bạn có thể giúp không?
spam,HOT DEAL: Giảm 69% tại Tiki. Mã: SALE752. Hết hạn trong 16h!
spam,HOT DEAL: Giảm 47% tại Sendo. Mã: SALE587. Hết hạn trong 14h!
spam,SALE SỐC: Giảm đến 55% gia dụng. Truy cập www.shop.online ngay!
ham,Hôm nay mình nấu phở. Bạn qua ăn không?
spam,TIN VUI! SIM của bạn trúng thưởng XE SH MODE. Gọi 0953991597 trong vòng 46h để nhận!
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 52kđ. Đăng ký: app.invest.online
ham,Mình mới mua laptop mới. Cuối tuần qua xem nhé!
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
ham,Mình vừa xem phim xong. Hôm nay không khí mát mẻ!
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 131%/tháng. Tìm hiểu: vn.invest.com
spam,HOT DEAL: Giảm 42% tại Sendo. Mã: SALE121. Hết hạn trong 12h!
spam,SALE SỐC: Giảm đến 51% thời trang. Truy cập www.shop.net ngay!
spam,HOT DEAL: Giảm 41% tại Lazada. Mã: SALE879. Hết hạn trong 21h!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị số liệu.
spam,KHẨN: Tài khoản SIM của bạn sắp bị khóa. Xác minh tại: app.secure.net
ham,Họp kế hoạch quý chuyển sang 9h nhé. Nhớ mang tài liệu.
spam,SALE SỐC: Giảm đến 58% gia dụng. Truy cập www.shop.com ngay!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: m.loan.online
spam,ƯU ĐÃI LỚN: Mua Samsung chỉ với 42trđ tại www.shop.online. Mã: SALE219
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
ham,"Hôm nay trời mát, mình đi xem phim không bạn?"
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
ham,Bạn gửi cho mình tài liệu của chiến dịch mới được không?
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 20000000đ. Liên hệ 0902501906 để nhận quà!
spam,KHÁM PHÁ: Đầu tư Dogecoin sinh lời 91%. CT: my.invest.asia
ham,"Hôm nay trời mưa, mình đi đi ăn không bạn?"
ham,Bạn có biết chỗ nào bán tablet tốt không? Mình đang cần.
spam,TIN VUI! SIM của bạn trúng thưởng ĐỒNG HỒ APPLE WATCH. Gọi 0967345675 trong vòng 37h để nhận!
ham,Mình cần hỗ trợ với báo cáo. Bạn có thể giúp không?
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0904856674 trong vòng 34h để nhận!
spam,CHÚC MỪNG! Bạn đã trúng LAPTOP GAMING trị giá 50000000đ. Liên hệ 0906873589 để nhận quà!
spam,KHÓA HỌC ĐẦU TƯ FOREX chỉ 96kđ. Đăng ký: www.invest.xyz
spam,SALE SỐC: Giảm đến 78% thời trang. Truy cập www.shop.vn ngay!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 2000000đ từ Shopee. Xác nhận tại: www.claim-prize.net
ham,Deadline kế hoạch quý là khi nào? Mình cần chuẩn bị số liệu.
spam,"CẦN TIỀN GẤP? Vay đến 20000000đ, không thế chấp. Gọi: 0936650245"
ham,Tối nay 3h mình xem phim nhé. quán quen như mọi khi.
ham,Mình cần góp ý với code. Bạn có thể giúp không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
ham,Bài tập Toán khó quá. Bạn giải thích giúp mình được không?
ham,Mình vừa đi ăn xong. Hôm nay trời đẹp lắm!
spam,BẠN ĐÃ TRÚNG! IPHONE 14 trị giá 2000000đ từ Shopee. Xác nhận tại: www.claim-prize.online
ham,Mai 22h12 mình học nhóm môn Kinh tế nhé?
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
ham,Mình vừa đi shopping xong. Hôm nay mệt quá!
spam,BẠN ĐÃ TRÚNG! IPAD PRO M2 trị giá 50000000đ từ Lazada. Xác nhận tại: app.claim-prize.xyz
ham,Tối nay 9h33 mình đi gym nhé. trung tâm như mọi khi.
ham,Họp dự án A chuyển sang 8h nhé. Nhớ mang tài liệu.
ham,Bạn có biết chỗ nào bán tai nghe tốt không? Mình đang cần.
spam,🔥 SIÊU SALE: Thanh toán qua MoMo giảm thêm 20%!
spam,TIN VUI! SIM của bạn trúng thưởng ĐỒNG HỒ APPLE WATCH. Gọi 0971059500 trong vòng 44h để nhận!
ham,Mình cần hỗ trợ với presentation. Bạn có thể giúp không?
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
ham,Deadline báo cáo môn Lý là khi nào?
spam,SALE SỐC: Giảm đến 77% gia dụng. Truy cập www.shop.com ngay!
spam,BẠN ĐÃ TRÚNG! XE SH MODE trị giá 20000000đ từ Viettel. Xác nhận tại: www.claim-prize.xyz
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Deadline chiến dịch mới là khi nào? Mình cần chuẩn bị số liệu.
ham,Họp dự án B chuyển sang 14h nhé. Nhớ mang laptop.
spam,HOT DEAL: Giảm 34% tại Tiki. Mã: SALE456. Hết hạn trong 10h!
ham,Team mình họp online lúc 6h20 nhé. Link meet: meet.google.com/czlfkfvgik
ham,Mai 1h13 mình học nhóm môn Anh văn nhé?
ham,Mình vừa xem phim xong. Hôm nay vui lắm!
ham,Hôm nay mình nấu bún bò. Bạn qua ăn không?
ham,Mình cần review với báo cáo. Bạn có thể giúp không?
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0908995362 trong vòng 36h để nhận!
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: my.secure.com
spam,BẠN ĐÃ TRÚNG! SAMSUNG S23 trị giá 20000000đ từ Tiki. Xác nhận tại: www.claim-prize.net
spam,TIN VUI! SIM của bạn trúng thưởng IPHONE 14. Gọi 0904624292 trong vòng 39h để nhận!
spam,TIN VUI! SIM của bạn trúng thưởng TV SONY 4K. Gọi 0905165847 trong vòng 32h để nhận!
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0902024373 trong vòng 47h để nhận!
spam,CHÚC MỪNG! Bạn đã trúng XE MÁY HONDA trị giá 500000đ. Liên hệ 0904486513 để nhận quà!
spam,CẢNH BÁO: Ví điện tử của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.online
ham,Bạn gửi cho mình proposal của dự án B được không?
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: m.loan.xyz
ham,Mai 14h2 mình học nhóm môn Kinh tế nhé?
spam,SALE SỐC: Giảm đến 51% thời trang. Truy cập www.shop.online ngay!
spam,CẢNH BÁO: Ngân hàng của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
spam,🔥 SIÊU SALE: Thanh toán qua MoMo giảm thêm 19%!
spam,ƯU ĐÃI LỚN: Mua MacBook chỉ với 34trđ tại my.shop.net. Mã: SALE678
ham,Bạn gửi cho mình kế hoạch của chiến dịch mới được không?
ham,Tối nay 11h mình đi dạo nhé. trung tâm như mọi khi.
ham,Họp chiến dịch mới chuyển sang 12h nhé. Nhớ mang tài liệu.
ham,Tối nay 12h mình xem phim nhé. công viên như mọi khi.
ham,Bạn có biết chỗ nào bán laptop tốt không? Mình đang cần.
ham,Tối nay 14h41 mình đi shopping nhé. nhà mình như mọi khi.
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
spam,HOT DEAL: Giảm 59% tại Lazada. Mã: SALE260. Hết hạn trong 37h!
ham,Tối nay 16h0 mình đi gym nhé. nhà mình như mọi khi.
spam,CHÚC MỪNG! Bạn đã trúng SAMSUNG S23 trị giá 1000000đ. Liên hệ 0905818601 để nhận quà!
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Bài tập Marketing khó quá. Bạn giải thích giúp mình được không?
spam,HOT DEAL: Giảm 76% tại Shopee. Mã: SALE725. Hết hạn trong 4h!
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.net
spam,THÔNG BÁO KHẨN: Tài khoản cần xác minh gấp. Truy cập: www.secure.com
ham,Họp chiến dịch mới chuyển sang 9h nhé. Nhớ mang laptop.
spam,SALE SỐC: Giảm đến 63% mỹ phẩm. Truy cập www.shop.vn ngay!
spam,SALE SỐC: Giảm đến 61% phụ kiện. Truy cập vn.shop.vn ngay!
spam,TIN VUI! SIM của bạn trúng thưởng XE MÁY HONDA. Gọi 0909125599 trong vòng 35h để nhận!
ham,Deadline dự án B là khi nào? Mình cần chuẩn bị presentation.
ham,Hôm nay mình nấu pizza. Bạn qua ăn không?
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.online
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.vn
spam,ƯU ĐÃI LỚN: Mua iPad chỉ với 9trđ tại m.shop.com. Mã: SALE823
ham,Họp chiến dịch mới chuyển sang 13h nhé. Nhớ mang tài liệu.
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Hôm nay mình nấu cơm rang. Bạn qua ăn không?
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi xem phim.
spam,SALE SỐC: Giảm đến 59% mỹ phẩm. Truy cập www.shop.online ngay!
spam,SALE SỐC: Giảm đến 35% gia dụng. Truy cập www.shop.vn ngay!
spam,💰 VAY ONLINE: Lãi suất chỉ 2%/tháng. Đăng ký: m.loan.asia
ham,Bài tập Lý khó quá. Bạn giải thích giúp mình được không?
spam,"CẦN TIỀN GẤP? Vay đến 5000000đ, không thế chấp. Gọi: 0961576019"
spam,KHẨN: Tài khoản Ví điện tử của bạn sắp bị khóa. Xác minh tại: www.secure.vn
ham,Mình cần góp ý với báo cáo. Bạn có thể giúp không?
spam,CẢNH BÁO: Tài khoản của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
spam,ƯU ĐÃI LỚN: Mua laptop chỉ với 8trđ tại www.shop.vn. Mã: SALE184
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.vn
ham,Mình mới mua máy ảnh mới. Cuối tuần qua xem nhé!
ham,Mình mới mua tai nghe mới. Cuối tuần qua xem nhé!
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,THÔNG BÁO KHẨN: Ví điện tử cần xác minh gấp. Truy cập: www.secure.online
spam,CẢNH BÁO: SIM của bạn có dấu hiệu bất thường. Kiểm tra: www.secure.com
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi café.
ham,"Bạn ơi, 23h3 mình gặp nhau văn phòng được không?"
spam,KHẨN: Tài khoản Tài khoản của bạn sắp bị khóa. Xác minh tại: www.secure.vn
ham,Bạn có biết chỗ nào bán máy ảnh tốt không? Mình đang cần.
ham,Bạn có biết chỗ nào bán điện thoại tốt không? Mình đang cần.
spam,KHẨN: Tài khoản Ngân hàng của bạn sắp bị khóa. Xác minh tại: www.secure.net
ham,Mình cần review với code. Bạn có thể giúp không?
spam,ƯU ĐÃI LỚN: Mua điện thoại chỉ với 5trđ tại www.shop.online. Mã: SALE833
spam,🎉 XIN CHÚC MỪNG! Bạn được chọn nhận ĐỒNG HỒ APPLE WATCH. Xác nhận ngay: vn.claim-prize.com
spam,HỖ TRỢ VAY VỐN: Duyệt tự động qua app. Tải ngay: www.loan.xyz
spam,HOT DEAL: Giảm 70% tại TikTok Shop. Mã: SALE167. Hết hạn trong 42h!
spam,BẠN ĐÃ TRÚNG! TV SONY 4K trị giá 1000000đ từ FPT. Xác nhận tại: www.claim-prize.vn
ham,"Bạn ơi, 21h57 mình gặp nhau nhà mình được không?"
spam,CHÚC MỪNG! Bạn đã trúng IPHONE 14 trị giá 2000000đ. Liên hệ 0908873586 để nhận quà!
ham,Họp dự án A chuyển sang 16h nhé. Nhớ mang số liệu.
ham,Họp dự án A chuyển sang 5h56 nhé. Nhớ mang report.
ham,Cuối tuần này bạn có kế hoạch gì không? Mình muốn rủ đi đi ăn.
spam,CƠ HỘI ĐẦU TƯ: Lợi nhuận 146%/tháng. Tìm hiểu: vn.invest.net
ham,Mình vừa đi shopping xong. Hôm nay tuyệt vời!
spam,BẠN ĐÃ TRÚNG! XE MÁY HONDA trị giá 2000000đ từ FPT. Xác nhận tại: www.claim-prize.vn
